"Gene","c1.lymph","c1.wbc","c1.crp","c1.ulccol","c1.crohns","c1.MS","c1.RA","c1.SLE","c1.T1D","c1.AD","c1.PD","c1.ALS","c1.epilepsy","c1.stroke","c2.lymph","c2.wbc","c2.crp","c2.ulccol","c2.crohns","c2.MS","c2.RA","c2.SLE","c2.T1D","c2.AD","c2.PD","c2.ALS","c2.epilepsy","c2.stroke","c3.lymph","c3.wbc","c3.crp","c3.ulccol","c3.crohns","c3.MS","c3.RA","c3.SLE","c3.T1D","c3.AD","c3.PD","c3.ALS","c3.epilepsy","c3.stroke","c4.lymph","c4.wbc","c4.crp","c4.ulccol","c4.crohns","c4.MS","c4.RA","c4.SLE","c4.T1D","c4.AD","c4.PD","c4.ALS","c4.epilepsy","c4.stroke"
"DOCK9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36729082851057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88451159367242,NA,NA,NA,NA,NA,2.15008162017044,NA,NA,NA,NA,NA,NA,-2.79358059696254,NA,NA,NA,NA,NA,NA,NA,NA
"DYRK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47961986246276,NA,NA,NA,-2.29340816621781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.53087716798177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECT2L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48101810444899,NA,NA,NA,-4.33469560659177,NA,NA,NA,NA,NA,NA,NA,NA,2.36273284650616,NA,NA,NA,NA,NA,NA,NA,NA,-2.44023209560518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIF2S3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60123758913118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0200300252039,NA,NA,2.46101764099474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10206557754424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10561722394514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM217B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26782637012009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18464432588799,2.54275753356149,NA,NA,NA,NA,NA,NA,NA,2.27512057908595,NA,NA,NA,NA,NA,2.8023199567768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM74A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02813295950546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50647814063269,3.18639070648914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FDXACB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67914094733482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21831583602019,NA,2.64439033860359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FERMT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50832550868587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24627436433467,NA,NA,NA,NA,NA,-2.82938548158735,NA,NA,2.89227948005128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61081127748614,NA,NA,NA,NA,NA,NA,NA,2.53224064541334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5243461866476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42064474700226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31722638624292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRG1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2218804047759,NA,NA,NA,-3.02836171275099,NA,NA,NA,NA,NA,NA,NA,NA,2.78524532368786,2.41629615462181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75301937647403,NA,NA,NA,NA,NA,NA,NA,NA
"FRYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38964043462253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40421703379768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4096211521645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABPB1_AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76565352959864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65777669284035,2.10916729494383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14527836879782,2.12148264386811,NA,NA
"GDI2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22179753588407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37895162694107,2.28419416275498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47239320275704,NA,NA
"GGPS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29182961807069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4881259880601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLTP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3889996969708,NA,NA,NA,NA,NA,NA,2.14367994581362,NA,NA,NA,NA,NA,4.20380320173574,2.97070244560106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPATCH11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20595360825513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPBP1L1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19842575808289,NA,NA,NA,NA,2.30813815753107,NA,NA,NA,NA,NA,NA,NA,2.86176644085022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78480561680166,NA,NA,NA,-2.33018625147446,NA,NA,2.42833515819097,NA,NA,NA,NA,NA
